-3.405221339387083, 113.9568345323737
98.75141884222472, 253.23741007194212
160.04540295119176, 376.6906474820141
200.90805902383642, 477.9856115107914
265.6072644721906, 671.0791366906471
299.6594778660612, 804.028776978417
343.927355278093, 949.640287769784
401.816118047673, 1050.935251798561
503.9727582292848, 1035.1079136690646
599.3189557321225, 993.9568345323739
701.4755959137344, 943.3093525179854
796.8217934165721, 921.1510791366904
895.573212258797, 914.8201438848921
919.4097616345061, 718.5611510791364
967.082860385925, 566.6187050359711
1035.1872871736664, 702.7338129496402
1099.8864926220203, 816.6906474820141
1198.637911464245, 952.8057553956835
1297.3893303064701, 949.640287769784
1396.1407491486948, 930.6474820143885
1501.7026106696937, 911.6546762589926
1515.3234960272416, 791.3669064748199
1556.1861520998864, 696.4028776978416
1637.911464245176, 775.5395683453237
1702.6106696935303, 867.3381294964029
1804.767309875142, 952.8057553956835
1900.1135073779797, 943.3093525179854
1998.8649262202043, 930.6474820143885
2097.616345062429, 917.9856115107914
2203.178206583428, 914.8201438848921
2301.929625425653, 911.6546762589926
2400.6810442678775, 911.6546762589926
2502.8376844494896, 911.6546762589926
2604.9943246311013, 911.6546762589926
2700.3405221339385, 908.4892086330933
