0, 1964.5293315143208
48.38709677419354, 1843.726620604677
99.99999999999994, 1723.0559345156798
148.38709677419348, 1479.4701403863874
200, 1236.0163710777706
254.8387096774194, 747.1284601505176
300, 626.1937244201981
400, 139.15416098225978
503.2258064516128, 143.37895524359192
600, 147.3396998635726
699.9999999999999, 28.64938608458033
799.9999999999999, 32.74215552523674
899.9999999999999, 36.83492496589315
999.9999999999999, 286.49386084584694
1103.2258064516132, 290.7186551071645
1200, 294.67939972715976
1300, 53.206002728504245
1400, 57.29877216916066
1500, 184.17462482946576
1603.2258064516127, 311.182502310432
1700, 192.36016371077858
1799.9999999999995, 73.6698499317863
1899.9999999999995, 200.5457025920914
1999.9999999999995, 81.85538881309913
2100, 208.73124147338967
2203.2258064516127, 90.17295251507312
2300, 216.9167803547025
2400, 221.0095497953589
2499.9999999999995, 225.10231923601532
2600, 229.19508867667173
2693.548387096774, 110.24072525634256
